sample_id,latitude,longitude,grain_size,grain_size_class,beach_type,region,image_path,timestamp,beach_name
SAMPLE_1628,12.672814,93.285416,1.11,coarse,dune,Andaman,images/sample_1628_andaman_dune.jpg,2025-06-24T04:48:18.557888,Elephant Beach
SAMPLE_1629,9.570402,76.499884,1.82,coarse,intertidal,Kerala,images/sample_1629_kerala_intertidal.jpg,2025-06-04T20:00:21.557903,Marari Beach
SAMPLE_1630,15.25988,73.79167,1.47,coarse,dune,Goa,images/sample_1630_goa_dune.jpg,2025-06-23T00:35:41.557918,Baga Beach
SAMPLE_1631,17.692584,83.340345,1.72,coarse,berm,Vizag,images/sample_1631_vizag_berm.jpg,2025-07-01T14:04:17.557934,Yarada Beach
SAMPLE_1632,11.841533,93.89077,0.36,fine,intertidal,Andaman,images/sample_1632_andaman_intertidal.jpg,2025-08-06T23:20:56.557945,Radhanagar Beach
SAMPLE_1633,12.422842,92.229084,0.17,fine,intertidal,Andaman,images/sample_1633_andaman_intertidal.jpg,2025-06-17T16:24:08.557952,Elephant Beach
SAMPLE_1634,15.324257,74.070619,0.28,fine,berm,Goa,images/sample_1634_goa_berm.jpg,2025-06-17T07:25:28.557960,Baga Beach
SAMPLE_1635,22.863754,70.03215,0.98,medium,berm,Gujarat,images/sample_1635_gujarat_berm.jpg,2025-05-22T14:58:49.557967,Chorwad Beach
SAMPLE_1636,13.082965,80.222113,1.19,coarse,berm,Chennai,images/sample_1636_chennai_berm.jpg,2025-05-16T09:27:05.557975,Covelong Beach
SAMPLE_1637,20.548467,72.107842,1.93,coarse,dune,Gujarat,images/sample_1637_gujarat_dune.jpg,2025-05-24T08:04:34.557985,Mandvi Beach
SAMPLE_1638,12.394172,75.458582,0.39,fine,intertidal,Kerala,images/sample_1638_kerala_intertidal.jpg,2025-06-26T16:23:15.557992,Varkala Beach
SAMPLE_1639,9.029186,76.442578,1.34,coarse,berm,Kerala,images/sample_1639_kerala_berm.jpg,2025-09-25T00:58:45.558000,Kovalam Beach
SAMPLE_1640,20.613322,68.37695,1.02,coarse,dune,Gujarat,images/sample_1640_gujarat_dune.jpg,2025-07-10T16:45:08.558007,Chorwad Beach
SAMPLE_1641,13.502145,93.108489,0.53,medium,dune,Andaman,images/sample_1641_andaman_dune.jpg,2025-08-01T12:04:28.558015,Kalapathar Beach
SAMPLE_1642,10.812871,93.476823,0.66,medium,berm,Andaman,images/sample_1642_andaman_berm.jpg,2025-04-11T15:51:19.558025,Radhanagar Beach
SAMPLE_1643,10.944887,92.361797,1.07,coarse,dune,Andaman,images/sample_1643_andaman_dune.jpg,2025-06-04T12:35:17.558034,Radhanagar Beach
SAMPLE_1644,12.868138,80.295534,1.87,coarse,intertidal,Chennai,images/sample_1644_chennai_intertidal.jpg,2025-05-30T01:10:28.558042,Marina Beach
SAMPLE_1645,12.864067,80.167465,0.14,fine,dune,Chennai,images/sample_1645_chennai_dune.jpg,2025-05-17T04:02:31.558050,Covelong Beach
SAMPLE_1646,17.764251,83.211893,1.16,coarse,berm,Vizag,images/sample_1646_vizag_berm.jpg,2025-04-21T00:55:35.558057,Yarada Beach
SAMPLE_1647,17.727674,83.253141,1.74,coarse,dune,Vizag,images/sample_1647_vizag_dune.jpg,2025-04-15T16:28:00.558066,RK Beach
SAMPLE_1648,13.08724,80.202773,0.31,fine,dune,Chennai,images/sample_1648_chennai_dune.jpg,2025-05-03T16:41:25.558074,Marina Beach
SAMPLE_1649,9.335851,76.076908,0.41,fine,intertidal,Kerala,images/sample_1649_kerala_intertidal.jpg,2025-04-21T21:09:34.558085,Varkala Beach
SAMPLE_1650,20.418418,69.114789,0.44,fine,dune,Gujarat,images/sample_1650_gujarat_dune.jpg,2025-08-27T05:07:51.558094,Chorwad Beach
SAMPLE_1651,22.710727,68.650698,0.23,fine,intertidal,Gujarat,images/sample_1651_gujarat_intertidal.jpg,2025-07-11T15:01:49.558101,Chorwad Beach
SAMPLE_1652,13.04688,80.141682,0.83,medium,intertidal,Chennai,images/sample_1652_chennai_intertidal.jpg,2025-07-04T18:02:57.558109,Marina Beach
SAMPLE_1653,19.383754,86.432784,0.72,medium,berm,Odisha,images/sample_1653_odisha_berm.jpg,2025-04-17T01:56:53.558118,Gopalpur Beach
SAMPLE_1654,12.982876,80.187209,0.39,fine,dune,Chennai,images/sample_1654_chennai_dune.jpg,2025-07-09T16:11:54.558127,Marina Beach
SAMPLE_1655,15.003177,73.828216,0.59,medium,intertidal,Goa,images/sample_1655_goa_intertidal.jpg,2025-07-29T07:27:03.558141,Calangute Beach
SAMPLE_1656,10.656566,76.248464,1.05,coarse,dune,Kerala,images/sample_1656_kerala_dune.jpg,2025-09-08T01:32:46.558156,Kovalam Beach
SAMPLE_1657,10.81239,92.228843,0.82,medium,intertidal,Andaman,images/sample_1657_andaman_intertidal.jpg,2025-06-03T17:34:29.558177,Radhanagar Beach
SAMPLE_1658,21.543195,85.602038,1.65,coarse,dune,Odisha,images/sample_1658_odisha_dune.jpg,2025-08-26T12:45:13.558185,Puri Beach
SAMPLE_1659,20.851535,70.784166,0.51,medium,dune,Gujarat,images/sample_1659_gujarat_dune.jpg,2025-08-02T05:48:32.558193,Somnath Beach
SAMPLE_1660,20.783353,69.758069,1.75,coarse,intertidal,Gujarat,images/sample_1660_gujarat_intertidal.jpg,2025-05-07T04:47:58.558201,Chorwad Beach
SAMPLE_1661,11.914574,75.341495,0.66,medium,berm,Kerala,images/sample_1661_kerala_berm.jpg,2025-07-24T06:15:21.558208,Marari Beach
SAMPLE_1662,15.799825,73.731406,0.99,medium,intertidal,Goa,images/sample_1662_goa_intertidal.jpg,2025-05-31T20:43:09.558215,Anjuna Beach
SAMPLE_1663,22.001731,69.229105,0.51,medium,berm,Gujarat,images/sample_1663_gujarat_berm.jpg,2025-05-02T21:56:23.558223,Mandvi Beach
SAMPLE_1664,12.51981,92.695485,1.26,coarse,dune,Andaman,images/sample_1664_andaman_dune.jpg,2025-06-27T08:28:17.558230,Elephant Beach
SAMPLE_1665,11.137321,76.46528,0.89,medium,intertidal,Kerala,images/sample_1665_kerala_intertidal.jpg,2025-05-27T23:27:25.558237,Marari Beach
SAMPLE_1666,12.094249,93.07128,0.95,medium,dune,Andaman,images/sample_1666_andaman_dune.jpg,2025-06-03T06:34:32.558244,Radhanagar Beach
SAMPLE_1667,15.216834,73.826102,1.54,coarse,berm,Goa,images/sample_1667_goa_berm.jpg,2025-09-25T16:22:57.558252,Palolem Beach
SAMPLE_1668,17.656314,83.272583,1.88,coarse,intertidal,Vizag,images/sample_1668_vizag_intertidal.jpg,2025-07-29T00:41:29.558259,Yarada Beach
SAMPLE_1669,12.911722,80.180374,0.11,fine,intertidal,Chennai,images/sample_1669_chennai_intertidal.jpg,2025-04-20T13:13:14.558266,Covelong Beach
SAMPLE_1670,20.499855,87.491114,1.25,coarse,intertidal,Odisha,images/sample_1670_odisha_intertidal.jpg,2025-04-26T14:13:14.558274,Chandrabhaga Beach
SAMPLE_1671,17.685228,83.25098,1.51,coarse,berm,Vizag,images/sample_1671_vizag_berm.jpg,2025-07-27T10:53:48.558281,RK Beach
SAMPLE_1672,12.996331,80.250281,0.18,fine,intertidal,Chennai,images/sample_1672_chennai_intertidal.jpg,2025-04-21T23:58:32.558288,Covelong Beach
SAMPLE_1673,8.534921,75.679357,0.15,fine,berm,Kerala,images/sample_1673_kerala_berm.jpg,2025-05-31T07:04:23.558295,Marari Beach
SAMPLE_1674,12.076285,75.998408,1.51,coarse,intertidal,Kerala,images/sample_1674_kerala_intertidal.jpg,2025-07-17T19:00:22.558302,Kovalam Beach
SAMPLE_1675,10.961933,92.456033,0.45,fine,intertidal,Andaman,images/sample_1675_andaman_intertidal.jpg,2025-06-01T03:08:52.558310,Elephant Beach
SAMPLE_1676,21.221997,86.823071,0.93,medium,intertidal,Odisha,images/sample_1676_odisha_intertidal.jpg,2025-04-22T16:39:16.558319,Gopalpur Beach
SAMPLE_1677,22.830871,72.330274,1.82,coarse,berm,Gujarat,images/sample_1677_gujarat_berm.jpg,2025-05-15T16:56:52.558326,Mandvi Beach
SAMPLE_1678,11.178461,76.381947,0.6,medium,dune,Kerala,images/sample_1678_kerala_dune.jpg,2025-09-28T23:51:57.558340,Marari Beach
SAMPLE_1679,10.814057,93.744491,0.36,fine,dune,Andaman,images/sample_1679_andaman_dune.jpg,2025-08-16T11:51:24.558350,Radhanagar Beach
SAMPLE_1680,12.899658,92.341363,1.7,coarse,intertidal,Andaman,images/sample_1680_andaman_intertidal.jpg,2025-04-21T02:36:09.558357,Kalapathar Beach
SAMPLE_1681,21.241697,86.254267,0.62,medium,intertidal,Odisha,images/sample_1681_odisha_intertidal.jpg,2025-05-31T15:36:40.558364,Puri Beach
SAMPLE_1682,17.624912,83.238851,0.62,medium,berm,Vizag,images/sample_1682_vizag_berm.jpg,2025-08-20T10:55:15.558372,Yarada Beach
SAMPLE_1683,15.010864,74.15187,1.85,coarse,intertidal,Goa,images/sample_1683_goa_intertidal.jpg,2025-09-05T06:20:21.558380,Palolem Beach
SAMPLE_1684,12.65319,93.813481,1.42,coarse,berm,Andaman,images/sample_1684_andaman_berm.jpg,2025-09-03T09:33:33.558387,Kalapathar Beach
SAMPLE_1685,10.56735,92.784076,1.93,coarse,intertidal,Andaman,images/sample_1685_andaman_intertidal.jpg,2025-08-06T23:52:32.558394,Radhanagar Beach
SAMPLE_1686,10.210442,76.430398,1.42,coarse,berm,Kerala,images/sample_1686_kerala_berm.jpg,2025-07-23T21:16:05.558402,Marari Beach
SAMPLE_1687,22.518184,70.36926,1.57,coarse,dune,Gujarat,images/sample_1687_gujarat_dune.jpg,2025-07-11T00:25:00.558409,Chorwad Beach
SAMPLE_1688,21.911787,72.196503,1.58,coarse,intertidal,Gujarat,images/sample_1688_gujarat_intertidal.jpg,2025-08-22T03:06:14.558416,Somnath Beach
SAMPLE_1689,17.694034,83.207531,1.32,coarse,intertidal,Vizag,images/sample_1689_vizag_intertidal.jpg,2025-09-25T08:54:35.558424,RK Beach
SAMPLE_1690,10.276633,76.176796,1.11,coarse,intertidal,Kerala,images/sample_1690_kerala_intertidal.jpg,2025-07-17T10:34:48.558438,Marari Beach
SAMPLE_1691,15.243432,74.036678,0.96,medium,dune,Goa,images/sample_1691_goa_dune.jpg,2025-08-15T08:57:03.558457,Palolem Beach
SAMPLE_1692,17.635062,83.364629,1.66,coarse,dune,Vizag,images/sample_1692_vizag_dune.jpg,2025-09-14T06:13:51.558469,Rushikonda Beach
SAMPLE_1693,20.425127,87.032079,0.52,medium,intertidal,Odisha,images/sample_1693_odisha_intertidal.jpg,2025-05-26T21:46:27.558476,Puri Beach
SAMPLE_1694,22.967797,70.315098,1.86,coarse,berm,Gujarat,images/sample_1694_gujarat_berm.jpg,2025-06-03T03:06:39.558484,Somnath Beach
SAMPLE_1695,17.646877,83.333693,0.96,medium,intertidal,Vizag,images/sample_1695_vizag_intertidal.jpg,2025-06-06T03:57:10.558491,Yarada Beach
SAMPLE_1696,13.02102,80.228628,0.29,fine,berm,Chennai,images/sample_1696_chennai_berm.jpg,2025-04-15T01:11:44.558500,Elliot Beach
SAMPLE_1697,13.03848,80.297325,1.56,coarse,berm,Chennai,images/sample_1697_chennai_berm.jpg,2025-05-24T18:40:42.558508,Covelong Beach
SAMPLE_1698,13.053089,80.202559,1.89,coarse,intertidal,Chennai,images/sample_1698_chennai_intertidal.jpg,2025-09-29T06:54:47.558517,Elliot Beach
SAMPLE_1699,13.181721,93.466749,1.7,coarse,berm,Andaman,images/sample_1699_andaman_berm.jpg,2025-05-09T06:05:35.558536,Kalapathar Beach
SAMPLE_1700,15.471339,74.058016,0.99,medium,dune,Goa,images/sample_1700_goa_dune.jpg,2025-06-14T08:37:51.558551,Palolem Beach
SAMPLE_1701,20.347349,86.750479,0.22,fine,berm,Odisha,images/sample_1701_odisha_berm.jpg,2025-04-26T17:54:16.558559,Puri Beach
SAMPLE_1702,12.861811,93.296314,0.43,fine,berm,Andaman,images/sample_1702_andaman_berm.jpg,2025-04-28T18:46:55.558567,Radhanagar Beach
SAMPLE_1703,17.769322,83.269163,1.22,coarse,intertidal,Vizag,images/sample_1703_vizag_intertidal.jpg,2025-09-11T19:54:51.558575,Rushikonda Beach
SAMPLE_1704,21.68366,69.352921,1.79,coarse,intertidal,Gujarat,images/sample_1704_gujarat_intertidal.jpg,2025-06-13T15:51:18.558582,Chorwad Beach
SAMPLE_1705,15.794262,73.930059,1.53,coarse,intertidal,Goa,images/sample_1705_goa_intertidal.jpg,2025-09-29T10:36:56.558589,Baga Beach
SAMPLE_1706,21.664371,85.14982,0.23,fine,dune,Odisha,images/sample_1706_odisha_dune.jpg,2025-09-23T09:50:32.558597,Chandrabhaga Beach
SAMPLE_1707,10.154203,76.610008,1.41,coarse,berm,Kerala,images/sample_1707_kerala_berm.jpg,2025-09-16T08:35:50.558606,Kovalam Beach
SAMPLE_1708,13.197452,80.183278,0.93,medium,berm,Chennai,images/sample_1708_chennai_berm.jpg,2025-08-14T15:35:40.558621,Covelong Beach
SAMPLE_1709,20.735735,68.3566,0.27,fine,berm,Gujarat,images/sample_1709_gujarat_berm.jpg,2025-06-15T01:13:33.558633,Somnath Beach
SAMPLE_1710,12.895504,80.140382,1.56,coarse,berm,Chennai,images/sample_1710_chennai_berm.jpg,2025-04-10T17:27:16.558641,Elliot Beach
SAMPLE_1711,15.628854,74.067387,0.59,medium,intertidal,Goa,images/sample_1711_goa_intertidal.jpg,2025-06-16T18:25:05.558651,Anjuna Beach
SAMPLE_1712,15.483342,73.92792,1.05,coarse,dune,Goa,images/sample_1712_goa_dune.jpg,2025-06-10T00:29:47.558659,Baga Beach
SAMPLE_1713,15.398019,73.841914,1.08,coarse,berm,Goa,images/sample_1713_goa_berm.jpg,2025-08-12T02:17:20.558667,Anjuna Beach
SAMPLE_1714,11.64678,76.628267,0.34,fine,berm,Kerala,images/sample_1714_kerala_berm.jpg,2025-04-05T14:25:48.558674,Varkala Beach
SAMPLE_1715,17.70162,83.237901,0.82,medium,berm,Vizag,images/sample_1715_vizag_berm.jpg,2025-06-03T19:02:10.558683,Rushikonda Beach
SAMPLE_1716,19.915055,85.871959,0.96,medium,intertidal,Odisha,images/sample_1716_odisha_intertidal.jpg,2025-07-11T05:46:19.558696,Puri Beach
SAMPLE_1717,17.729171,83.257201,0.15,fine,intertidal,Vizag,images/sample_1717_vizag_intertidal.jpg,2025-05-17T15:57:48.558730,Rushikonda Beach
SAMPLE_1718,17.641637,83.353079,1.27,coarse,dune,Vizag,images/sample_1718_vizag_dune.jpg,2025-06-25T03:46:52.558746,RK Beach
SAMPLE_1719,12.746322,76.998326,0.36,fine,berm,Kerala,images/sample_1719_kerala_berm.jpg,2025-06-21T09:54:05.558754,Marari Beach
SAMPLE_1720,11.995478,76.708782,1.03,coarse,dune,Kerala,images/sample_1720_kerala_dune.jpg,2025-06-21T18:41:08.558761,Varkala Beach
SAMPLE_1721,20.804094,86.942655,1.61,coarse,dune,Odisha,images/sample_1721_odisha_dune.jpg,2025-09-25T10:09:20.558768,Gopalpur Beach
SAMPLE_1722,13.280049,92.283717,0.6,medium,dune,Andaman,images/sample_1722_andaman_dune.jpg,2025-09-07T03:28:55.558776,Elephant Beach
SAMPLE_1723,17.715466,83.340346,1.52,coarse,berm,Vizag,images/sample_1723_vizag_berm.jpg,2025-09-16T16:58:29.558783,RK Beach
SAMPLE_1724,10.848902,93.235779,1.61,coarse,intertidal,Andaman,images/sample_1724_andaman_intertidal.jpg,2025-08-09T07:40:38.558791,Kalapathar Beach
SAMPLE_1725,12.77156,75.263949,0.57,medium,berm,Kerala,images/sample_1725_kerala_berm.jpg,2025-08-31T00:55:04.558798,Marari Beach
SAMPLE_1726,15.110652,74.188662,1.19,coarse,intertidal,Goa,images/sample_1726_goa_intertidal.jpg,2025-04-04T01:00:47.558811,Calangute Beach
SAMPLE_1727,17.628496,83.209037,1.72,coarse,berm,Vizag,images/sample_1727_vizag_berm.jpg,2025-04-25T14:20:10.558826,Rushikonda Beach
SAMPLE_1728,12.806975,80.277929,1.5,coarse,dune,Chennai,images/sample_1728_chennai_dune.jpg,2025-07-25T18:48:14.558834,Elliot Beach
SAMPLE_1729,13.065481,80.111911,0.45,fine,dune,Chennai,images/sample_1729_chennai_dune.jpg,2025-09-03T22:01:43.558842,Covelong Beach
SAMPLE_1730,11.199019,93.621984,0.63,medium,dune,Andaman,images/sample_1730_andaman_dune.jpg,2025-09-17T13:32:30.558849,Kalapathar Beach
SAMPLE_1731,12.95054,80.255126,1.65,coarse,intertidal,Chennai,images/sample_1731_chennai_intertidal.jpg,2025-09-06T21:33:17.558857,Marina Beach
SAMPLE_1732,15.199878,74.13774,0.25,fine,dune,Goa,images/sample_1732_goa_dune.jpg,2025-09-16T20:19:08.558864,Calangute Beach
SAMPLE_1733,15.374521,73.967138,0.44,fine,berm,Goa,images/sample_1733_goa_berm.jpg,2025-08-26T02:47:31.558871,Anjuna Beach
SAMPLE_1734,11.408111,92.792595,1.56,coarse,dune,Andaman,images/sample_1734_andaman_dune.jpg,2025-08-27T23:08:39.558879,Elephant Beach
SAMPLE_1735,12.858261,80.190573,1.27,coarse,berm,Chennai,images/sample_1735_chennai_berm.jpg,2025-04-21T16:25:23.558896,Elliot Beach
SAMPLE_1736,12.873365,80.158244,0.45,fine,intertidal,Chennai,images/sample_1736_chennai_intertidal.jpg,2025-04-21T02:12:31.558912,Covelong Beach
SAMPLE_1737,22.355859,69.45436,1.31,coarse,intertidal,Gujarat,images/sample_1737_gujarat_intertidal.jpg,2025-04-24T00:49:35.558921,Mandvi Beach
SAMPLE_1738,13.092202,80.240964,1.87,coarse,berm,Chennai,images/sample_1738_chennai_berm.jpg,2025-05-08T09:48:02.558928,Marina Beach
SAMPLE_1739,17.715487,83.356031,1.36,coarse,intertidal,Vizag,images/sample_1739_vizag_intertidal.jpg,2025-05-30T13:24:25.558936,Rushikonda Beach
SAMPLE_1740,13.166878,80.207902,0.46,fine,dune,Chennai,images/sample_1740_chennai_dune.jpg,2025-06-19T22:38:48.558943,Marina Beach
SAMPLE_1741,8.547564,76.909485,1.4,coarse,berm,Kerala,images/sample_1741_kerala_berm.jpg,2025-06-28T18:22:07.558953,Marari Beach
SAMPLE_1742,12.966566,80.103998,1.34,coarse,berm,Chennai,images/sample_1742_chennai_berm.jpg,2025-08-09T21:40:48.558961,Elliot Beach
SAMPLE_1743,12.375099,76.376974,0.32,fine,berm,Kerala,images/sample_1743_kerala_berm.jpg,2025-09-19T13:01:26.558970,Kovalam Beach
SAMPLE_1744,13.074375,80.284236,1.42,coarse,berm,Chennai,images/sample_1744_chennai_berm.jpg,2025-07-02T04:37:20.558986,Covelong Beach
SAMPLE_1745,20.482223,68.641251,1.24,coarse,intertidal,Gujarat,images/sample_1745_gujarat_intertidal.jpg,2025-09-06T04:23:38.559000,Somnath Beach
SAMPLE_1746,13.090183,80.288584,0.21,fine,intertidal,Chennai,images/sample_1746_chennai_intertidal.jpg,2025-05-12T18:06:33.559008,Elliot Beach
SAMPLE_1747,17.712438,83.399316,1.64,coarse,berm,Vizag,images/sample_1747_vizag_berm.jpg,2025-07-20T04:05:33.559015,Rushikonda Beach
SAMPLE_1748,13.411217,92.576375,1.34,coarse,berm,Andaman,images/sample_1748_andaman_berm.jpg,2025-05-14T13:01:26.559023,Kalapathar Beach
SAMPLE_1749,17.648219,83.225092,0.52,medium,intertidal,Vizag,images/sample_1749_vizag_intertidal.jpg,2025-09-12T16:05:25.559030,RK Beach
SAMPLE_1750,15.270813,74.139724,0.29,fine,intertidal,Goa,images/sample_1750_goa_intertidal.jpg,2025-06-01T02:05:06.559037,Palolem Beach
SAMPLE_1751,20.184151,87.383848,1.08,coarse,intertidal,Odisha,images/sample_1751_odisha_intertidal.jpg,2025-07-19T00:21:41.559045,Puri Beach
SAMPLE_1752,13.020117,80.296347,0.8,medium,berm,Chennai,images/sample_1752_chennai_berm.jpg,2025-07-15T02:56:23.559054,Covelong Beach
SAMPLE_1753,20.201342,68.381618,0.36,fine,intertidal,Gujarat,images/sample_1753_gujarat_intertidal.jpg,2025-08-25T03:32:37.559069,Somnath Beach
SAMPLE_1754,21.108275,85.918744,0.45,fine,berm,Odisha,images/sample_1754_odisha_berm.jpg,2025-05-19T18:20:50.559086,Chandrabhaga Beach
SAMPLE_1755,12.991951,80.164042,0.86,medium,intertidal,Chennai,images/sample_1755_chennai_intertidal.jpg,2025-07-15T00:15:52.559094,Covelong Beach
SAMPLE_1756,21.521844,68.060557,1.07,coarse,intertidal,Gujarat,images/sample_1756_gujarat_intertidal.jpg,2025-09-20T19:49:44.559102,Somnath Beach
SAMPLE_1757,20.099993,72.205127,1.16,coarse,berm,Gujarat,images/sample_1757_gujarat_berm.jpg,2025-05-02T04:01:30.559109,Somnath Beach
SAMPLE_1758,10.091917,74.958208,0.16,fine,berm,Kerala,images/sample_1758_kerala_berm.jpg,2025-08-17T13:36:07.559116,Marari Beach
SAMPLE_1759,20.889015,70.167202,1.86,coarse,berm,Gujarat,images/sample_1759_gujarat_berm.jpg,2025-05-05T22:32:55.559124,Chorwad Beach
SAMPLE_1760,15.0635,73.752948,0.21,fine,dune,Goa,images/sample_1760_goa_dune.jpg,2025-08-09T12:39:23.559131,Palolem Beach
SAMPLE_1761,15.30566,73.839389,1.73,coarse,intertidal,Goa,images/sample_1761_goa_intertidal.jpg,2025-09-15T17:40:02.559144,Palolem Beach
SAMPLE_1762,20.180739,85.792658,0.87,medium,dune,Odisha,images/sample_1762_odisha_dune.jpg,2025-09-06T10:31:00.559159,Puri Beach
SAMPLE_1763,15.60048,73.917476,0.52,medium,berm,Goa,images/sample_1763_goa_berm.jpg,2025-06-27T13:56:20.559167,Palolem Beach
SAMPLE_1764,15.685729,74.036034,0.95,medium,intertidal,Goa,images/sample_1764_goa_intertidal.jpg,2025-05-05T21:01:58.559174,Palolem Beach
SAMPLE_1765,11.603773,93.823642,0.48,fine,dune,Andaman,images/sample_1765_andaman_dune.jpg,2025-07-22T09:35:10.559181,Elephant Beach
SAMPLE_1766,13.022823,80.135139,1.24,coarse,intertidal,Chennai,images/sample_1766_chennai_intertidal.jpg,2025-08-27T00:21:50.559189,Elliot Beach
SAMPLE_1767,20.583599,68.775139,0.22,fine,intertidal,Gujarat,images/sample_1767_gujarat_intertidal.jpg,2025-06-27T13:19:57.559197,Chorwad Beach
SAMPLE_1768,9.831393,77.052799,0.93,medium,intertidal,Kerala,images/sample_1768_kerala_intertidal.jpg,2025-06-14T17:36:21.559211,Kovalam Beach
SAMPLE_1769,15.035795,73.745332,1.65,coarse,berm,Goa,images/sample_1769_goa_berm.jpg,2025-06-05T13:08:32.559226,Anjuna Beach
SAMPLE_1770,15.57033,74.06052,0.32,fine,intertidal,Goa,images/sample_1770_goa_intertidal.jpg,2025-05-20T02:57:51.559241,Baga Beach
SAMPLE_1771,15.205043,73.864663,0.77,medium,berm,Goa,images/sample_1771_goa_berm.jpg,2025-08-18T08:15:25.559257,Baga Beach
SAMPLE_1772,12.355533,92.359444,0.78,medium,berm,Andaman,images/sample_1772_andaman_berm.jpg,2025-08-27T23:01:53.559268,Radhanagar Beach
SAMPLE_1773,17.697852,83.303137,1.59,coarse,intertidal,Vizag,images/sample_1773_vizag_intertidal.jpg,2025-07-02T09:31:54.559275,Yarada Beach
SAMPLE_1774,20.912282,87.228298,1.36,coarse,intertidal,Odisha,images/sample_1774_odisha_intertidal.jpg,2025-07-08T12:26:33.559287,Puri Beach
SAMPLE_1775,12.940911,80.114087,1.3,coarse,intertidal,Chennai,images/sample_1775_chennai_intertidal.jpg,2025-04-14T02:52:13.559294,Covelong Beach
SAMPLE_1776,12.53111,75.468894,0.7,medium,berm,Kerala,images/sample_1776_kerala_berm.jpg,2025-09-26T18:36:44.559302,Kovalam Beach
SAMPLE_1777,20.721522,68.528035,0.73,medium,dune,Gujarat,images/sample_1777_gujarat_dune.jpg,2025-04-20T10:53:27.559309,Chorwad Beach
SAMPLE_1778,17.779138,83.331006,1.17,coarse,intertidal,Vizag,images/sample_1778_vizag_intertidal.jpg,2025-08-16T05:41:40.559316,Rushikonda Beach
SAMPLE_1779,15.468625,73.989581,0.53,medium,intertidal,Goa,images/sample_1779_goa_intertidal.jpg,2025-04-14T00:45:25.559324,Palolem Beach
SAMPLE_1780,13.154471,80.262047,1.53,coarse,dune,Chennai,images/sample_1780_chennai_dune.jpg,2025-06-25T03:15:41.559336,Covelong Beach
SAMPLE_1781,21.699115,70.001888,1.29,coarse,berm,Gujarat,images/sample_1781_gujarat_berm.jpg,2025-09-29T18:16:05.559344,Somnath Beach
SAMPLE_1782,22.409806,68.832355,2.0,coarse,berm,Gujarat,images/sample_1782_gujarat_berm.jpg,2025-07-19T03:13:09.559351,Somnath Beach
SAMPLE_1783,10.18624,76.349438,1.32,coarse,berm,Kerala,images/sample_1783_kerala_berm.jpg,2025-05-06T18:13:18.559360,Kovalam Beach
SAMPLE_1784,15.160715,73.992714,0.92,medium,berm,Goa,images/sample_1784_goa_berm.jpg,2025-04-06T10:36:23.559369,Palolem Beach
SAMPLE_1785,11.103179,75.071781,1.98,coarse,intertidal,Kerala,images/sample_1785_kerala_intertidal.jpg,2025-09-23T21:05:43.559376,Varkala Beach
SAMPLE_1786,17.624531,83.227611,0.89,medium,intertidal,Vizag,images/sample_1786_vizag_intertidal.jpg,2025-05-31T19:02:20.559383,RK Beach
SAMPLE_1787,15.291526,74.017296,1.61,coarse,berm,Goa,images/sample_1787_goa_berm.jpg,2025-08-17T03:20:59.559390,Anjuna Beach
SAMPLE_1788,17.714984,83.237838,0.92,medium,berm,Vizag,images/sample_1788_vizag_berm.jpg,2025-05-24T23:23:03.559398,RK Beach
SAMPLE_1789,22.887646,69.885235,1.24,coarse,dune,Gujarat,images/sample_1789_gujarat_dune.jpg,2025-04-26T10:46:48.559405,Mandvi Beach
SAMPLE_1790,10.557571,76.768693,0.3,fine,intertidal,Kerala,images/sample_1790_kerala_intertidal.jpg,2025-09-18T22:05:15.559413,Marari Beach
SAMPLE_1791,20.506439,85.365603,1.08,coarse,intertidal,Odisha,images/sample_1791_odisha_intertidal.jpg,2025-06-14T13:35:26.559420,Puri Beach
SAMPLE_1792,9.417326,75.653646,1.41,coarse,dune,Kerala,images/sample_1792_kerala_dune.jpg,2025-06-15T10:17:02.559427,Varkala Beach
SAMPLE_1793,10.27579,75.886372,1.32,coarse,dune,Kerala,images/sample_1793_kerala_dune.jpg,2025-05-22T18:56:22.559437,Varkala Beach
SAMPLE_1794,10.956334,74.982896,0.44,fine,dune,Kerala,images/sample_1794_kerala_dune.jpg,2025-09-26T04:05:51.559445,Kovalam Beach
SAMPLE_1795,9.767805,75.533022,1.19,coarse,intertidal,Kerala,images/sample_1795_kerala_intertidal.jpg,2025-08-18T05:00:58.559452,Kovalam Beach
SAMPLE_1796,21.4542,86.438488,1.61,coarse,intertidal,Odisha,images/sample_1796_odisha_intertidal.jpg,2025-06-26T07:32:19.559460,Puri Beach
SAMPLE_1797,17.661101,83.382928,1.68,coarse,berm,Vizag,images/sample_1797_vizag_berm.jpg,2025-09-20T13:31:04.559467,RK Beach
SAMPLE_1798,17.755152,83.355783,0.48,fine,intertidal,Vizag,images/sample_1798_vizag_intertidal.jpg,2025-06-14T16:29:23.559474,Yarada Beach
SAMPLE_1799,17.642427,83.320519,0.56,medium,dune,Vizag,images/sample_1799_vizag_dune.jpg,2025-08-25T21:47:47.559481,Rushikonda Beach
SAMPLE_1800,12.709114,76.037449,0.8,medium,intertidal,Kerala,images/sample_1800_kerala_intertidal.jpg,2025-09-24T06:27:28.559488,Marari Beach
